full_id,osm_id,osm_type,access,amenity,fee,parking,type,wheelchair,surface,service,maxstay,operator,park_ride,supervised,name,landuse,capacity,capacity:disabled,ref,network,lit,surveillance,maxweight,building,building:levels,maxheight,roof:levels,toilets:wheelchair,wheelchair:description,fee:conditional,capacity:parent,capacity:women,operator:type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,note:de,description,opening_hours,width,smoothness,layer,location,hgv,motorboat,motorcar,motorcycle,snowmobile,fixme:en,fixme:de,foot,barrier,contact:email,contact:fax,contact:phone,contact:website,owner,parking:condition,natural,highway,emergency,covered,source:note,disabled,name:etymology:wikidata,level,bus,capacity:charging,alt_name,capacity:hgv,vehicle,access:disabled,building:levels:underground,building:part,Fläche
w315200380,"315200380",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w315200381,"315200381",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
w315200382,"315200382",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w315200383,"315200383",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w315200384,"315200384",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30"
w315200385,"315200385",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
w315200386,"315200386",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w315200387,"315200387",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
w315200388,"315200388",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
w315200389,"315200389",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w315200390,"315200390",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w315200392,"315200392",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
w315200393,"315200393",way,,parking,,lane,,,,,,,,,,,"2",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32"
w315957949,"315957949",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129"
w316443345,"316443345",way,yes,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124"
w317568353,"317568353",way,permissive,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehrerparkplatz der Schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"787"
w319906638,"319906638",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60"
w319906639,"319906639",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162"
w320471307,"320471307",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375"
w320873274,"320873274",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121"
w320873275,"320873275",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131"
w321296898,"321296898",way,private,parking,,,,,,,,,,,,,"24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233"
w324057725,"324057725",way,yes,parking,no,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4886"
w325679531,"325679531",way,yes,parking,no,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"287"
w325721503,"325721503",way,destination,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1718"
w325721504,"325721504",way,destination,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1108"
w325722731,"325722731",way,destination,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2359"
w325722732,"325722732",way,destination,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1673"
w330117007,"330117007",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98"
w330286929,"330286929",way,private,parking,,underground,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,"-1",underground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"602"
w330354149,"330354149",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2668"
w333634339,"333634339",way,private,parking,no,,,,,,,KVWL,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231"
w333634346,"333634346",way,private,parking,no,,,,,,,KVWL,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111"
w333634352,"333634352",way,private,parking,no,,,,,,,KVWL,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"448"
w333634353,"333634353",way,private,parking,no,,,,,,,KVWL,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373"
w333634355,"333634355",way,customers,parking,no,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157"
w333634357,"333634357",way,private,parking,no,,,,,,,KVWL,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"293"
w333634359,"333634359",way,private,parking,no,,,,,,,KVWL,no,yes,,,,,,,,,,,,,,,,,,,,Dortmund,,"4","44141",Robert-Schimrigk-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2566"
w337058601,"337058601",way,,parking,,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1146"
w338161057,"338161057",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3363"
w338165127,"338165127",way,,parking,no,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701"
w339886347,"339886347",way,yes,parking,no,surface,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243"
w343951051,"343951051",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2682"
w347935848,"347935848",way,customers,parking,,,,,,,,,,,Kundenparkplatz Autohaus Brand + Goldau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1472"
w348733318,"348733318",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"254"
w351194163,"351194163",way,yes,parking,,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1128"
w355669095,"355669095",way,,parking,,,,,,,,,,,Parkplatz Altenzentrum St. Antonius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1294"
w356040718,"356040718",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109"
w358920052,"358920052",way,yes,parking,yes,multi-storey,,,concrete,,,,no,,Seequartier - Parkhaus Hermannstraße,,,,,,yes,,,parking,,"2.1",,,,,yes,,,Dortmund,,"3","44263",Phoenixseestraße,,,Mo-Su 06:00-01:00,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3066"
w362220907,"362220907",way,,parking,Für Kunden umsonst,,,yes,,,,,,,LIDL Parkplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1937"
w362220912,"362220912",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1018"
w362807521,"362807521",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255"
w364970714,"364970714",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1336"
w364970715,"364970715",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1334"
w364970718,"364970718",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"776"
w368436997,"368436997",way,,parking,,surface,,,,,,Müller's Backes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95"
w368766155,"368766155",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453"
w369377198,"369377198",way,private,parking,,surface,,,,,,,,,,,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"328"
w370049720,"370049720",way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scrub,,,,,,,,,,,,,,,,"25"
w370052138,"370052138",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146"
w370052460,"370052460",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"424"
w370052461,"370052461",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227"
w370058550,"370058550",way,,parking,,surface,,yes,,,,Netto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2069"
w370085181,"370085181",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253"
w370150317,"370150317",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1902"
w370191752,"370191752",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"384"
w370191754,"370191754",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1402"
w370194779,"370194779",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1087"
w370207081,"370207081",way,private,parking,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"529"
w370207084,"370207084",way,private,parking,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"339"
w370719447,"370719447",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155"
w370723864,"370723864",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"633"
w370731423,"370731423",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2945"
w370737558,"370737558",way,,parking,,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223"
w370737561,"370737561",way,,parking,,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221"
w370932492,"370932492",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168"
w370935476,"370935476",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42"
w370935477,"370935477",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97"
w370936816,"370936816",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212"
w370953317,"370953317",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"296"
w370961534,"370961534",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36"
w371369994,"371369994",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"472"
w371623942,"371623942",way,customers,parking,no,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208"
w375373597,"375373597",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"397"
w378038459,"378038459",way,,parking,,surface,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2256"
w381746960,"381746960",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1432"
w381962726,"381962726",way,private,parking,,surface,,,,,,,yes,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122"
w387812572,"387812572",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"870"
w388092873,"388092873",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"419"
w388285235,"388285235",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1782"
w388433302,"388433302",way,private,parking,,,,,,,,Feuerwehr Dortmund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"290"
w391728380,"391728380",way,yes,parking,no,surface,,,asphalt,,,,no,no,Bezirksfriedhof Mengede Parkplatz,,"10",no,,,no,,,,,,,,,,no,no,,,,,,,,,,,intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225"
w391765606,"391765606",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1922"
w392588155,"392588155",way,private,parking,,surface,,,sett,,,,,,Lehrerparkplatz der Regenbogen-Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480"
w393887194,"393887194",way,customers,parking,no,multi-storey,,,asphalt,,,Kaufland,,,Kaufland Parkhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3915"
w393893236,"393893236",way,customers,parking,no,rooftop,,yes,asphalt,,,,,,Kaufland Pardeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3803"
w394617064,"394617064",way,customers,parking,no,surface,,yes,sett,,,,,,Kundenparkplatz Kaufland,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1779"
w394617066,"394617066",way,customers,parking,no,surface,,limited,sett,,,,,,Kundenparkplatz Sparkasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"474"
w394617067,"394617067",way,customers,parking,no,surface,,,sett,,,,,,Kundenparkplatz Sparkasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"428"
w395542803,"395542803",way,customers,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"676"
w396005850,"396005850",way,customers,parking,,surface,,,sett,,"60",EDEKA Geldmann,,,Kundenparkplatz EDEKA,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"753"
w396284797,"396284797",way,customers,parking,no,surface,,,,,,,,,Kundenparkplatz,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169"
w396685500,"396685500",way,,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"966"
w397234428,"397234428",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129"
w397234429,"397234429",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320"
w397234430,"397234430",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480"
w397234432,"397234432",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124"
w397234434,"397234434",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129"
w398365605,"398365605",way,,parking,no,surface,,,paving_stones,,,Stadt Dortmund,no,no,"Schulparkplatz / Parkplatz des ""Dorf Morgenstraße""",,"15",,,,,,,,,,,,,,,,,Dortmund,,,"44319",Morgenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105"
w398365607,"398365607",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28"
w398365608,"398365608",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48"
w398365609,"398365609",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31"
w398365610,"398365610",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37"
w398888060,"398888060",way,,parking,,surface,,,,,,Ibis Hotel Dortmund West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3981"
w399902276,"399902276",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1655"
w399902277,"399902277",way,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1042"
w399902278,"399902278",way,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1251"
w399902279,"399902279",way,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1460"
w399904435,"399904435",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234"
w399904436,"399904436",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1151"
w399904437,"399904437",way,,parking,,,,,,,,,,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1419"
w401983512,"401983512",way,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100"
w401983513,"401983513",way,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90"
w401983514,"401983514",way,private,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117"
w404320276,"404320276",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1405"
w404320726,"404320726",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196"
w404320727,"404320727",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209"
w405516185,"405516185",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"856"
w405516186,"405516186",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175"
w405516187,"405516187",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"256"
w406400622,"406400622",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"438"
w406400623,"406400623",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"437"
w408452182,"408452182",way,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209"
w414184084,"414184084",way,private,parking,no,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1223"
w414184086,"414184086",way,private,parking,no,multi-storey,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1084"
w419667615,"419667615",way,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155"
